data,preco_real,preco_previsto,erro,erro_absoluto,erro_percentual_absoluto
2022-03-16,104.61,110.37636666666661,-5.766366666666613,5.766366666666613,5.512251856100385
2022-03-17,113.5,109.12587636363634,4.374123636363663,4.374123636363663,3.853853424108954
2022-03-18,114.32,112.85519838901955,1.4648016109804445,1.4648016109804445,1.281317014503538
2022-03-21,122.29,112.77973301115598,9.510266988844023,9.510266988844023,7.776814938951691
2022-03-22,121.53,122.90850222222228,-1.3785022222222807,1.3785022222222807,1.134289658703432
2022-03-23,127.52,119.47350666666667,8.04649333333333,8.04649333333333,6.309985361773314
2022-03-24,123.98,123.57806666666661,0.401933333333389,0.401933333333389,0.32419207399047345
2022-03-25,122.67,121.59215023809521,1.0778497619047869,1.0778497619047869,0.878657994542094
2022-03-28,114.5,122.48182801587303,-7.981828015873035,7.981828015873035,6.971028834823612
2022-03-29,112.79,115.76871205229517,-2.9787120522951653,2.9787120522951653,2.64093629957901
2022-03-30,115.59,114.97213630001306,0.6178636999869411,0.6178636999869411,0.5345304091936509
2022-03-31,107.29,115.10043918085012,-7.810439180850111,7.810439180850111,7.279745718007373
2022-04-01,106.13,112.15203963768111,-6.022039637681118,6.022039637681118,5.674210532065503
2022-04-04,108.15,110.39146925856606,-2.241469258566056,2.241469258566056,2.0725559487434637
2022-04-05,106.6,110.11710496841775,-3.5171049684177547,3.5171049684177547,3.29934800039189
2022-04-06,100.81,108.65435400739025,-7.844354007390251,7.844354007390251,7.7813252726815305
2022-04-07,99.83,103.40686000000004,-3.576860000000039,3.576860000000039,3.5829510167284777
2022-04-08,101.26,103.70831523210545,-2.4483152321054433,2.4483152321054433,2.4178503180974156
2022-04-11,97.92,101.19256077656098,-3.2725607765609794,3.2725607765609794,3.3420759564552482
2022-04-12,104.42,97.87971580171467,6.540284198285335,6.540284198285335,6.263440143923899
2022-04-13,108.49,104.41617299841968,4.073827001580312,4.073827001580312,3.7550253494149812
2022-04-14,110.83,107.86065436461506,2.96934563538494,2.96934563538494,2.679189421081783
2022-04-18,110.83,109.51456124560396,1.315438754396041,1.315438754396041,1.1868977302138781
2022-04-19,105.49,109.34276026658299,-3.8527602665829903,3.8527602665829903,3.652251650946052
2022-04-20,105.05,105.76782375402375,-0.7178237540237546,0.7178237540237546,0.6833162817931981
2022-04-21,107.2,105.48993072191965,1.7100692780803541,1.7100692780803541,1.5952138788063004
2022-04-22,105.15,107.45324886307361,-2.3032488630736054,2.3032488630736054,2.190441144149886
2022-04-25,99.27,104.64808841408595,-5.378088414085951,5.378088414085951,5.417637165393323
2022-04-26,102.89,103.07159333333335,-0.18159333333335326,0.18159333333335326,0.17649269446336208
2022-04-27,103.3,104.09426282021903,-0.794262820219032,0.794262820219032,0.7688894677822189
2022-04-28,105.78,102.32630358761381,3.4536964123861935,3.4536964123861935,3.2649805373286003
2022-04-29,108.36,106.00711678035043,2.35288321964957,2.35288321964957,2.1713577147006
2022-05-02,108.36,107.64854812488186,0.7114518751181436,0.7114518751181436,0.6565631922463488
2022-05-03,104.94,108.03174499514657,-3.09174499514657,3.09174499514657,2.9462025873323516
2022-05-04,110.53,106.15765703231637,4.372342967683636,4.372342967683636,3.9557974917973726
2022-05-05,112.11,109.40909783221402,2.7009021677859835,2.7009021677859835,2.409153659607514
2022-05-06,113.86,111.12419142410721,2.73580857589279,2.73580857589279,2.4027828700973037
2022-05-09,106.67,112.14872756805521,-5.478727568055206,5.478727568055206,5.136146590470803
2022-05-10,102.61,108.35255040535739,-5.742550405357392,5.742550405357392,5.596482219430262
2022-05-11,107.7,101.95688077115696,5.743119228843042,5.743119228843042,5.3325155328161955
2022-05-12,108.06,107.63936303808747,0.4206369619125354,0.4206369619125354,0.3892624115422315
2022-05-13,112.12,108.96761496942062,3.1523850305793815,3.1523850305793815,2.8116170447550672
2022-05-16,114.86,112.29104406344554,2.5689559365544596,2.5689559365544596,2.236597541837419
2022-05-17,112.89,113.91863316418421,-1.028633164184214,1.028633164184214,0.9111818267200053
2022-05-18,110.04,111.69903349225876,-1.6590334922587573,1.6590334922587573,1.5076640242264243
2022-05-19,113.22,111.1626916870905,2.0573083129094982,2.0573083129094982,1.817089129932431
2022-05-20,113.63,113.21678180293888,0.41321819706111285,0.41321819706111285,0.3636523779469443
2022-05-23,115.13,112.85393877840785,2.276061221592144,2.276061221592144,1.976948859195817
2022-05-24,115.77,114.66910705693459,1.1008929430654035,1.1008929430654035,0.9509311074245517
2022-05-25,116.41,114.86117011953651,1.5488298804634866,1.5488298804634866,1.3304955591989405
2022-05-26,119.81,115.0367990061065,4.7732009938934965,4.7732009938934965,3.983975456049993
2022-05-27,121.19,118.48931412245707,2.7006858775429237,2.7006858775429237,2.2284725452124134
2022-05-30,123.01,118.84051559789887,4.1694844021011335,4.1694844021011335,3.3895491440542505
2022-05-31,125.53,122.17090222222218,3.3590977777778193,3.3590977777778193,2.6759322693999996
2022-06-01,122.2,121.90192246031745,0.29807753968255213,0.29807753968255213,0.24392597355364332
2022-06-03,125.68,122.46706653439152,3.2129334656084865,3.2129334656084865,2.5564397402995596
2022-06-06,124.99,122.30971204365082,2.6802879563491757,2.6802879563491757,2.1444019172327193
2022-06-07,126.89,122.75420903025355,4.135790969746452,4.135790969746452,3.259351382887897
2022-06-08,129.2,123.04936924145304,6.150630758546953,6.150630758546953,4.760550122714361
2022-06-09,128.47,125.32610666666667,3.143893333333324,3.143893333333324,2.4471809242105733
2022-06-10,127.44,126.1217911111111,1.318208888888904,1.318208888888904,1.0343760898374954
2022-06-13,128.44,126.02973851851853,2.41026148148147,2.41026148148147,1.876566086485106
2022-06-14,127.02,126.45955111111113,0.560448888888871,0.560448888888871,0.44122885284905605
2022-06-15,124.96,124.15251816436961,0.8074818356303837,0.8074818356303837,0.6461922500243147
2022-06-16,125.78,124.26324548635259,1.5167545136474132,1.5167545136474132,1.205878926417088
2022-06-17,119.22,126.05610203694854,-6.836102036948546,6.836102036948546,5.734022845955835
2022-06-20,118.25,120.28420039751552,-2.0342003975155194,2.0342003975155194,1.7202540359539276
2022-06-21,118.51,118.93867514014423,-0.4286751401442217,0.4286751401442217,0.36172064816827415
2022-06-22,115.54,119.28237037823948,-3.742370378239471,3.742370378239471,3.239025773099767
2022-06-23,114.5,117.53983939574637,-3.0398393957463696,3.0398393957463696,2.6548815683374407
2022-06-24,117.36,116.04498515860479,1.315014841395211,1.315014841395211,1.1204966269557013
2022-06-27,119.69,117.7715725879917,1.918427412008299,1.918427412008299,1.6028301545728958
2022-06-28,122.21,118.29489380760884,3.91510619239115,3.91510619239115,3.203589061771664
2022-06-29,120.8,123.95642754497469,-3.15642754497469,3.15642754497469,2.612936709416134
2022-06-30,119.78,119.05575803030304,0.724241969696962,0.724241969696962,0.6046434878084505
2022-07-01,119.21,118.92605096492059,0.2839490350794023,0.2839490350794023,0.23819229517607776
2022-07-04,121.8,118.8937734176155,2.906226582384491,2.906226582384491,2.3860645175570534
2022-07-05,110.49,118.99886449306004,-8.508864493060045,8.508864493060045,7.701026783473659
2022-07-06,108.54,112.0364690966168,-3.496469096616792,3.496469096616792,3.221364562941581
2022-07-07,113.4,110.23360849318132,3.166391506818684,3.166391506818684,2.7922323693286453
2022-07-08,113.95,113.89764339804698,0.052356601953022164,0.052356601953022164,0.04594699600967281
2022-07-11,114.85,113.12075920306528,1.729240796934718,1.729240796934718,1.505651542825179
2022-07-12,106.98,113.80447075696821,-6.824470756968211,6.824470756968211,6.379202427526836
2022-07-13,107.17,109.45465714285716,-2.2846571428571565,2.2846571428571565,2.1318066089924015
2022-07-14,107.74,105.86919813766457,1.8708018623354263,1.8708018623354263,1.7364041788893878
2022-07-15,112.26,105.50418074004361,6.755819259956397,6.755819259956397,6.018011099195079
2022-07-18,117.27,113.57152773068647,3.698472269313527,3.698472269313527,3.153809388005054
2022-07-19,114.96,114.74214898441423,0.21785101558576514,0.21785101558576514,0.1895015793195591
2022-07-20,115.86,112.49764731789078,3.3623526821092184,3.3623526821092184,2.9020824116254262
2022-07-21,112.81,113.65951975279006,-0.8495197527900586,0.8495197527900586,0.7530535881482658
2022-07-22,106.77,112.8939851692103,-6.1239851692103,6.1239851692103,5.735679656467454
2022-07-25,108.23,106.23596138238516,1.994038617614848,1.994038617614848,1.8424084058161765
2022-07-26,107.32,108.83119370065074,-1.5111937006507503,1.5111937006507503,1.4081193632601103
2022-07-27,109.64,106.09854184538703,3.541458154612968,3.541458154612968,3.230078579544845
2022-07-28,109.68,109.88211397093355,-0.20211397093353867,0.20211397093353867,0.18427604935588865
2022-07-29,111.51,109.5047181117205,2.005281888279498,2.005281888279498,1.7982978103125262
